"longitude","latitude"
2691363.06304133,1197782.76680646
2560705.07699716,1140444.71028072
2685769.46549088,1249560.77342919
2545316.12880858,1198229.48054806
2636027.3350045,1167342.97172122
2591836.92999973,1117916.18692725
2685214.51869178,1207160.88601526
2619031.53472925,1170930.61429608
2761651.33789459,1134418.80144476
2645582.05450315,1178192.55493803
2711465.68348553,1112635.54803384
2563652.15713713,1128346.42576514
2781637.09938903,1187952.63080632
2687260.62584932,1204640.01924124
2743253.41900463,1186368.16151278
2641063.97972923,1158317.12552374
2731020.97912351,1279272.60708103
2635336.7425127,1155597.09376823
2494526.22372127,1120648.98512215
2740448.54944136,1217103.86634434
2497423.1076166,1142768.19855521
2636037.77180845,1160971.31750719
2616338.85482179,1166036.69485616
2641858.13588137,1155335.38875544
2692169.25116036,1198534.51763145
2645697.42962329,1163822.81700383
2619699.36073108,1092983.86484604
2791518.76613073,1162563.35825227
2722031.3622678,1076945.07607925
2501004.52172965,1118143.12537953
2614699.64091725,1259833.5780658
2636145.43776148,1159476.97679155
2634560.8326761,1156196.56610761
2666292.78880925,1211698.94203865
2759587.25380772,1193814.75653359
2631712.36723077,1170530.87400724
2614594.93522514,1211900.66672654
2624069.70162647,1096467.00860592
2553895.76815298,1188482.46571039
2560703.45659174,1140443.83152337
2668694.48814869,1159069.48777172
2640424.42728519,1173460.11245192
2516791.86975247,1170967.45453001
2679575.08017509,1212187.28216174
2537861.64269066,1152920.82361153
2690297.646341,1283419.61971952
2711017.10864143,1106990.03638472
2622730.85225805,1087034.6588314
2620882.70560922,1093219.70068389
2553177.98181555,1201902.89680691
2639793.72566459,1159149.13907003
2616591.18967149,1120887.92643437
2683407.23060875,1247253.91868034
2641746.57241238,1155275.13947201
2525003.83762938,1147954.31100925
2709860.03345794,1140193.74088849
2780505.50883779,1189630.71629943
2682949.08146906,1246115.6583665
2681532.19957826,1207956.86502411
2717531.049675,1096719.20206329
2823026.08017149,1179802.73955337
2649260.05499897,1164213.35802777
2577647.64586921,1097166.01528575
2673230.39074858,1185537.89315328
2634772.10675148,1155385.81432696
2688008.47399986,1281464.87254395
2619615.02527168,1236973.31744065
2627971.423155,1096119.49735168
2722653.69904543,1087871.55686946
2789817.70892581,1140022.8841143
2700120.92406935,1220449.78680005
2831106.88432293,1192990.58261183
2632337.14222115,1170665.04754186
2537918.16056407,1150822.32437614
2635825.12524427,1167968.64257236
2617128.46357426,1108163.9997697
2781821.08813215,1154304.25931149
2789867.18935602,1154686.57078758
2714216.51382248,1231421.92232862
2758790.18496399,1173205.89893645
2561671.69620779,1204459.65824759
2559640.49688577,1142098.59464271
2689514.25261471,1204267.34713102
2801538.67894699,1142957.04158291
2753597.51975615,1225992.16567344
2798179.99692638,1143690.88865172
2624590.64041868,1093410.18281037
2717650.59299182,1095866.81471982
2499882.63676162,1119159.55729087
2729435.86384235,1132353.18061457
2633997.48107951,1122923.51802294
2637024.73183623,1103434.85204183
2619859.22870829,1190278.16518472
2563461.83935513,1129537.28808151
2660137.9476498,1184183.67017093
2682887.99276563,1246248.34601588
2717290.7314834,1090300.34067698
2633225.58896969,1087342.85212412
2578274.92386431,1099436.66695498
2681620.60710058,1260431.95714526
2682483.62337243,1247286.69230411
2742466.54328074,1227439.10747929
2662149.84144823,1203388.34588403
2626046.44730135,1103183.34963411
2640027.88428181,1159496.20256775
2705783.50440193,1151119.91170563
2762019.33554975,1178573.27031036
2730600.24443077,1221924.04848417
2768248.53427164,1154345.28801148
2616921.09553201,1127553.44575436
2572628.53491961,1159211.58794026
2501025.39054213,1118201.3757353
2656985.58241138,1202559.71690958
2746277.23047167,1229736.39914668
2666479.5553819,1211692.79386557
2739415.88643298,1215460.80224536
2692546.42804156,1225665.05009639
2689011.66519755,1241785.54887664
2602986.74730606,1200361.26449115
2558722.61850886,1171163.9182908
2626300.46434678,1170311.77936012
2545315.66495908,1198444.60863608
2768353.45257028,1184766.50998216
2781842.53364749,1185072.83781809
2683257.60405371,1246709.7496719
2753454.17144474,1167266.02278169
2665747.27318769,1211486.33097244
2572807.81513362,1159346.95146152
2679591.93213191,1244820.84008938
2683456.61189803,1241322.0717164
2588625.48881363,1114755.40668153
2715019.02422915,1095013.10150172
2688419.57565672,1165188.85662585
2668064.07384759,1211262.50171132
2719427.60874567,1086992.01736877
2622207.32389502,1090277.75064337
2738037.97725975,1141988.1457884
2684138.32831786,1267474.76459459
2738030.58711837,1141780.15502912
2508860.24237459,1138881.66831556
2663858.30618033,1201268.09395409
2760628.45367543,1133979.59900458
2701447.89246238,1228901.82396397
2689930.82625765,1210529.18882821
2636894.43801479,1162036.82865681
2584459.55600351,1220120.87343042
2773933.6735122,1140339.85682697
2679516.63774045,1244811.71286321
2738765.81787188,1219667.48711731
2632604.55759223,1170079.41186448
2641685.91370846,1155251.37403578
2604594.66404752,1129717.25898936
2683414.11062815,1247167.61858945
2684121.20155035,1245253.53215593
2635992.8942928,1160223.66697858
2618095.05735209,1148726.22668479
2584706.11816763,1106834.14578876
2590429.70797321,1103032.11371697
2569360.9665128,1094303.11129322
2622575.20800259,1086710.91205278
2623949.73471514,1096959.34365327
2621316.11031989,1094966.87503482
2748457.24473607,1237248.71085574
2577401.16848283,1147124.80214452
2515822.91868962,1145888.84207001
2591703.25820849,1138539.77007512
2634322.6896913,1251248.52945545
2709260.04530485,1120232.68587919
2598152.20191105,1113446.80643114
2547869.10273997,1192401.76346157
2786886.63326424,1157283.41438842
2621047.01635779,1093299.52881991
2632527.4106711,1170748.56106176
2753301.54544286,1166890.04121434
2579763.75619954,1155568.10669058
2748473.64431576,1237249.78840425
2635914.56295488,1160405.0698663
2610841.16628695,1265139.03363318
2558928.57519744,1138328.93500029
2561405.81107925,1142476.98471963
2732491.09339101,1202802.58270983
2683039.25213949,1247045.9355464
2744177.48841925,1234898.50655738
2496407.54723754,1143568.19103202
2717727.87058959,1095865.42070936
2665892.74278786,1211456.36147397
2717569.68471437,1093528.29865426
2737179.94425086,1192695.38811027
2679473.33439359,1212244.51836796
2744196.73566016,1234810.6724957
2635081.1269289,1156688.7106271
2737644.12568379,1210755.42567008
2798536.74117196,1142986.78509779
2730898.68004985,1190417.18108309
2626689.79809425,1171450.74198891
2668864.55225942,1198073.7515344
2676141.91454582,1174274.65035242
2675178.89476578,1180414.21531046
2634740.17342616,1156467.8458458
2532337.40461511,1188314.91176493
2610760.1064521,1267531.88626043
2618293.46918794,1246910.25057239
2525636.82259145,1180199.8225853
2683887.08486933,1248345.2705152
2606762.1295929,1109653.10169397
2644668.24681507,1176154.70818372
2689433.10897172,1165390.52631181
2662771.77870073,1207297.96972665
2689486.83642604,1198685.75367879
2662941.05933358,1208097.0121257
2829740.7781708,1159089.65792873
2668984.41286961,1157551.29111557
2719577.1347444,1086162.92175533
2645464.60685662,1122085.05529831
2572177.0777936,1110692.45257788
2748475.95872556,1237323.69214402
2709118.65004086,1218491.48226906
2695011.24124858,1209499.55650973
2564448.84555856,1142380.52094129
2704971.35641609,1114623.58016281
2565033.75725152,1143051.20864868
2577028.98641711,1081313.53115351
2590272.73588172,1220884.1241657
2625533.94425355,1095688.01398487
2678073.17006344,1210818.67176694
2598312.1711117,1178728.63375938
2588809.97452728,1109990.92696892
2753632.56644534,1227080.73515596
2600131.85667101,1173213.91969795
2634094.70821709,1157365.28211007
2694816.26929985,1153747.40515452
2500732.54267039,1117844.72952573
2639192.74679315,1159461.4701589
2628133.98443605,1095870.67330631
2773480.81226152,1140958.04534429
2687251.46817487,1203314.35908531
2632046.56860004,1170352.66477713
2587032.54743614,1105301.71006156
2818047.15243343,1198632.32127999
2761935.85917361,1177386.98577128
2690302.87347051,1196963.0217905
2780562.09979984,1189591.71795095
2626684.70436205,1171460.94683357
2688579.37072204,1166588.72180642
2618557.66947593,1149398.4045543
2674785.27474742,1210870.25943111
2742269.68355502,1235643.74393705
2628089.34687311,1245836.99896696
2545441.83294208,1197394.07181682
2618482.22810644,1092309.04287562
2632190.76332073,1156838.76849315
2545254.0640201,1198320.8801536
2718717.658921,1088515.64845459
2637730.52686505,1160421.84759273
2727364.92763987,1220307.56745782
2544882.77363415,1151255.12976585
2638287.90296418,1165150.0220722
2753883.01177883,1169468.1360058
2788486.50697611,1150785.73563602
2559097.37334651,1143051.85802126
2739344.22603801,1242310.67625105
2688372.40216772,1281481.5519393
2711937.30310681,1116072.50607869
2637245.85128675,1161989.07878715
2706523.95141496,1150531.35576261
2705279.24791098,1113893.45190795
2664503.3281393,1178268.68956081
2582715.62005798,1145111.71268281
2553626.17886381,1132812.36000843
2540875.78080195,1181914.51587185
2748802.72941583,1197433.85091116
2673132.67540586,1180842.27622683
2611377.56161928,1212342.83156296
2823032.02435689,1192213.89274591
2798300.65180082,1170002.82554814
2579522.19990412,1183696.7341232
2689539.12525298,1166139.11416436
2668393.5094952,1212911.18322263
2563566.27944403,1143227.5612636
2622014.90712898,1086860.83250091
2621888.3778129,1094421.84554533
2722343.25472368,1116652.83330671
2577798.5087033,1227822.49431905
2622634.52460207,1168116.09788286
2799797.00611363,1139691.98911089
2645502.74907508,1122140.92603502
2636855.39756004,1176060.3018854
2750397.32318191,1207043.17334422
2769817.88815617,1182773.79238645
2637851.93514935,1160832.93143848
2550892.41595026,1204264.86809182
2634878.42915416,1156680.64124062
2573876.38364595,1113134.76273176
2719252.02576898,1239805.55669382
2638999.91803275,1159601.40147577
2647159.27485558,1167911.03077339
2688026.72809013,1281434.4522992
2497806.79998013,1116069.4323679
2674077.0665678,1157782.15240168
2708360.58907977,1110678.98772135
2564315.60891474,1144718.82202918
2705622.27564951,1114218.51630067
2683358.80977691,1247350.6424517
2644388.90560838,1097912.70252802
2621056.1556545,1090383.50123331
2690756.21211326,1214910.52363353
2565961.72176961,1132365.18822715
2559372.38022584,1142212.23419138
2626652.29555333,1092462.80400582
2621143.04052564,1094924.91750595
2761366.00868347,1179644.36606172
2614601.67600914,1175148.16405988
2741007.86664057,1224000.72394212
2706032.92377035,1192386.66572574
2621221.23132585,1092937.05727436
2623945.40412375,1096800.24513415
2715743.96633203,1206758.97702113
2498502.91549165,1119095.06704637
2709986.2909748,1117058.42676147
2628987.24751976,1125166.27519429
2645500.14597762,1121943.36005891
2553911.28156838,1132613.40469686
2703672.99366143,1230679.73460523
2642214.33623848,1169288.00479904
2713377.39022683,1098244.79301037
2637161.67540311,1161625.59440665
2564465.64523737,1143129.24344715
2626422.98204557,1092389.87883061
2576152.19143623,1159753.69667166
2634900.61475598,1156596.94938557
2630441.27719746,1142291.05764105
2621615.17540242,1194854.88827707
2568180.48164391,1205826.97676251
2662112.53838957,1203704.70202905
2716913.32949283,1092829.94202693
2695561.55144979,1130070.4928269
2663404.97658573,1191567.13277014
2647649.81743227,1224302.87772471
2750215.5494267,1235454.92009596
2581139.84359915,1155000.11494894
2632132.81241457,1088217.90120838
2664489.81194782,1204422.98458293
2550101.19530404,1147447.89750819
2699763.84384427,1254079.22789437
2644867.99113471,1178431.08102684
2746995.04573748,1191075.21515732
2739006.77183316,1231522.46366094
2677683.23723224,1202830.42620823
2546371.91139458,1198065.46898725
2683496.45485601,1245987.35486513
2626955.0662124,1097978.64802062
2625382.21969371,1092560.9889149
2761672.10689373,1178370.94818038
2628090.90937443,1245858.01992179
2757191.54459339,1222215.28616646
2807237.09688299,1192121.38473926
2599872.64554021,1196517.28142257
2754797.77119362,1238910.69464625
2577304.86417519,1117899.05862053
2778005.87260114,1200292.86707933
2820717.68940587,1207267.0209396
2609605.87628064,1126464.83542501
2615466.95916469,1201835.08441191
2626632.13914614,1092446.59637862
2576458.8519333,1100242.20198793
2793352.52284784,1179806.19008705
2663209.35968168,1205096.48205388
2741666.16533784,1187126.3504448
2641937.43810651,1155292.02888592
2665780.33518184,1211850.80897197
2688354.67622016,1281591.82530856
2733498.91146124,1176151.43584836
2601638.15073948,1148095.82096189
2714662.52816339,1213008.48694787
2573144.87922995,1170251.17657446
2526381.31788982,1158130.82130804
2573172.96255164,1153744.05378523
2794821.04539263,1143069.6535378
2546415.12682643,1199475.66883389
2653811.11346802,1180746.75751054
2776641.12248121,1167076.53474581
2630513.9623581,1156262.20174438
2683154.40414556,1246629.35407319
2748571.68827528,1237221.99199838
2631594.33317656,1171867.60785478
2648868.1990498,1127038.79497719
2690123.97612894,1175314.4736241
2688553.60184129,1205382.4230103
2672969.16636892,1259461.4559226
2604252.73989981,1116705.88073156
2635959.21813306,1156120.70784098
2636055.35642009,1100756.19544404
2561396.94987823,1204393.39516669
2641610.6531109,1155298.32251578
2675426.81517026,1180410.8817408
2500386.42388382,1120211.22874952
2590100.24917222,1125646.58534974
2628424.02267474,1167596.60572051
2572759.7964258,1159355.39588384
2636245.93223832,1167624.9858705
2738433.8306597,1121733.76566837
2623968.83428203,1096415.69574298
2799532.24306407,1139132.10318545
2702723.99488427,1112266.80581243
2770059.31342386,1171416.69409891
2643321.50908909,1169025.0755905
2688274.1771127,1281691.37169254
2638875.43053647,1159544.67867338
2673062.63358232,1183992.37979721
2642988.65974316,1155693.64315885
2638579.26299333,1162331.76249485
2612806.33688237,1091022.17547749
2662144.73352538,1203484.3499348
2621996.77099383,1097101.05223888
2737702.40787895,1141275.39287789
2691909.62528225,1180725.81836478
2614639.76736342,1130465.83022665
2799507.04336291,1139144.50549785
2679579.6156876,1244832.01627442
2705284.31279789,1114202.07104916
2698726.84055751,1220169.2084069
2690041.66921485,1248792.65095209
2706721.21120672,1279769.44309234
2486343.1316827,1111892.18660941
2726944.66523199,1234270.96477815
2579036.74218621,1183054.19693314
2798274.99980181,1143653.52713342
2643264.58002099,1241803.63541775
2721061.31023159,1096708.91638509
2501005.38333921,1118143.88953356
2665653.22898462,1211739.00683005
2581442.63102956,1167049.29000264
2630368.07204812,1156299.37278598
2659950.03634253,1184959.11478801
2659950.03634253,1184959.11478801
2666483.45902813,1211853.82578358
2681545.83120924,1224531.62655527
2546830.49466888,1184220.34630348
2567661.25951245,1102778.43467937
2689198.1032443,1166347.72600385
2659950.03634253,1184959.11478801
2770052.92016757,1136961.31579986
2503050.76568208,1119938.53780171
2672488.76452555,1176678.59583299
2636911.80372626,1161891.0825549
2683992.55028209,1245501.78008321
2642906.10665655,1169446.5403552
2734571.94908568,1115056.23810108
2751648.36042866,1211260.94156917
2590800.46241009,1166801.09092802
2544461.5287063,1214594.92805202
2793231.53563367,1164920.6216449
2683871.41979563,1249755.76248717
2594386.21829801,1120493.51818364
2717059.77071405,1095895.76407597
2760064.37051036,1209351.95595856
2700276.21371204,1170053.69593333
2545323.42677735,1198659.88370473
2684935.64697271,1245901.16787012
