covariate,species,avg_importance,covariate_long,attribute,radius_m
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Trifolium patens,0.281135599455808,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lepiota grangei,0.145113161186384,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Bonasa bonasia,0.149858518392108,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hygrophorus leucophaeus,0.463142464971484,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Russula subfoetens,0.508506699840607,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Mycoacia aurea,0.362680671378747,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Bothriochloa ischaemum,0.0920597602559408,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Isognomostoma isognomostomos,0.234773270832003,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Calliptamus italicus,0.106754638319602,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Nemania serpens,0.109982377542166,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Satyrium spini,0.0844113321232511,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Plectrocnemia brevis,0.335104581806902,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Digitalis purpurea,0.0735154118844856,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ranunculus bulbosus,0.160650053086839,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Causa holosericea,0.234412031885752,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Muschampia floccifera,0.271371321353357,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Zygaena minos,0.403006785206431,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Prionus coriarius,0.167505286696918,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Thumatha senex,0.341929558158517,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Rhagium bifasciatum,0.0721733547683327,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Meum athamanticum,0.346591030945447,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Bombina variegata,0.0882340470276802,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Campanula rapunculus,0.171187221729898,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Genista radiata,0.125212139023271,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ruscus aculeatus,0.0992351557335626,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pluteus thomsonii,0.459070329057874,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lathyrus niger,0.348875725101459,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Limenitis populi,0.26473649685658,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Gloeocystidiellum lactescens,0.292448826585932,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Genista tinctoria,0.112738390400964,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Rhodocybe popinalis,0.301828158621191,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Arthonia byssacea,0.508248155474124,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pyrgus carthami,0.163148292923607,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Arthonia cinnabarina,0.42100023289822,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Acrocordia gemmata,0.482667500450586,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Linum catharticum,0.0855901012369574,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ornithogalum nutans,0.247798566790884,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Linum austriacum,0.282823653389604,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cuscuta epithymum,0.116062296838491,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Limodorum abortivum,0.26419777121628,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Zygaena osterodensis,0.159264279987631,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Zygaena purpuralis,0.173217854168315,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Orchis purpurea,0.167538355008294,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lotus maritimus,0.154549776528363,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Oxalis acetosella,0.23541776024333,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Trechispora microspora,0.512978407135333,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Trifolium arvense,0.0616864161950465,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Amanita gemmata,0.327645549046229,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Alliaria petiolata,0.0586893225955345,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Carex pulicaris,0.155785810230025,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Chrysosplenium oppositifolium,0.435782066434182,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pholiota cerifera,0.339025610998466,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pteronemobius lineolatus,0.358980740232561,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Anogramma leptophylla,0.140049515534767,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Falco tinnunculus,0.0964283238671531,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Stachys officinalis,0.125766049746178,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Senecio sylvaticus,0.138337768399381,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ropalospora viridis,0.372289959037533,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Russula velutipes,0.321640807851016,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Polyommatus dorylas,0.201678061028626,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cortinarius bulliardii,0.601201135461025,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Andrena florea,0.213874397495935,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Russula postiana,0.208552117519255,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Tetrix bipunctata,0.127216380412462,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pluteus phlebophorus,0.328479914791206,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pyrgus onopordi,0.137575020020328,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ornithogalum pyrenaicum,0.108541672363568,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Anthriscus cerefolium,0.207391310278763,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Xerocomus pelletieri,0.321099831017593,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lathyrus aphaca,0.0907018944827064,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Polygala vulgaris,0.177325441513091,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Gallinago gallinago,0.200376286637461,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Usnea filipendula,0.433489544819404,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Dryopteris cristata,0.19881765320696,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Chlorophorus varius,0.0831494894779188,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lycoperdon lividum,0.276091763161471,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Riparia riparia,0.0915709340985383,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lepiota fuscovinacea,0.24504289909562,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Viola canina,0.156977047643328,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lepturobosca virens,0.149493652027309,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Pertusaria coronata,0.191762930736145,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Inula britannica,0.150090381901598,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Melitaea didyma,0.0981961870028448,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Veronica officinalis,0.124724936329296,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Coronopus squamatus,0.338190869302012,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Malus sylvestris,0.207618707438518,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Leiopicus medius,0.153124073787761,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Vertigo moulinsiana,0.210762764511193,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Satyrium ilicis,0.166134739485508,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Matricaria discoidea,0.168740443857941,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sphyradium doliolum,0.290442310450247,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Anemone nemorosa,0.0847033149506963,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Trientalis europaea,0.496181641028111,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Furcula bicuspis,0.146881726088774,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Asarum europaeum,0.268076146320494,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Purpuricenus kaehleri,0.462379740260191,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Achillea ptarmica,0.108547826324334,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hierophis viridiflavus,0.10442696373009,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Panurgus calcaratus,0.180210724890391,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hamatocaulis vernicosus,0.26216539426272,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lactarius semisanguifluus,0.0979442717607829,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Mespilus germanica,0.150928432966911,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sorbus aucuparia,0.127175300369611,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Myotis emarginatus,0.262569745391585,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Phlyctis agelaea,0.533090283587743,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Zygaena viciae,0.101417691178321,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hypogymnia vittata,0.221681971513572,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lasiocampa trifolii,0.347388576039827,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Quercus robur,0.195791473685343,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Lasioglossum puncticolle,0.307324847162546,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Erebia medusa,0.178869260933932,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Omocestus haemorrhoidalis,0.242231629624888,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Aleurodiscus amorphus,0.52753592140568,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Marasmius scorodonius,0.324052459828565,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Berberis vulgaris,0.0696301916654809,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Oligolimax annularis,0.147299245697921,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Erodium cicutarium,0.148624898943567,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Herminium monorchis,0.246504432962669,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Eilema lutarella,0.159870616704235,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Polygala comosa,0.221094230644242,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Notodonta tritophus,0.15169056357341,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sphecodes albilabris,0.119841259994201,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ophrys holosericea,0.144391633559817,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Xylocopa valga,0.125892632736909,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Polyommatus amandus,0.169802939217123,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Metrioptera bicolor,0.262233111774463,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hypericum perforatum,0.179502891067439,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cortinarius orellanus,0.442182722177149,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Gentiana cruciata,0.152278434568745,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Russula cutefracta,0.26534472806455,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cortinarius olidus,0.280591033003741,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Myosotis scorpioides,0.106178383209737,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Elymus athericus,0.0970837227826947,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Aporia crataegi,0.0563062980665857,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hygrophorus latitabundus,0.0535357817101293,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Vaccinium oxycoccos,0.0457530371814302,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cucubalus baccifer,0.529739095756827,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Arthonia leucopellaea,0.328593170091964,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Emberiza calandra,0.0879456268491902,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Populus tremula,0.131686406641959,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Anthyllis vulneraria,0.120560125335611,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Prunus spinosa,0.150717265971114,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Verbascum blattaria,0.098676250879251,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Peltigera horizontalis,0.453839018280185,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Triticum aestivum,0.167223735681179,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Micromys minutus,0.356722214533356,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cortinarius cumatilis,0.338749859344949,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Orlaya grandiflora,0.394200970616049,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Entoloma asprellum,0.0888331042452865,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Succisa pratensis,0.127628421785787,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Ranunculus ficaria,0.157376684166158,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Orchis morio,0.176985604016115,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sinapis alba,0.479841106576523,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sebacina dimitica,0.541412799991141,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Hymenochaete cruenta,0.387276786518675,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Cupido osiris,0.219192347892772,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Scrophularia nodosa,0.143035161981961,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Tricholoma ustaloides,0.331939605699349,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Astraeus hygrometricus,0.349311990210595,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sympetrum flaveolum,0.146734355203529,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Psophus stridulus,0.195826779790077,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Teucrium chamaedrys,0.100143939727523,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Stachys recta,0.100227964318465,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Sistotremastrum niveocremeum,0.166296680182881,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Endromis versicolora,0.118252790413604,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Prunella laciniata,0.229907615678028,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Phyllitis scolopendrium,0.0687758721040447,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Arum maculatum,0.114806430474535,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_100,Androsace septentrionalis,0.426656738404849,forest cover,"",100
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Meles meles,0.110487300946596,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Lathyrus palustris,0.176310192593499,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Potentilla inclinata,0.274234715480742,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Oenanthe oenanthe,0.121501741345486,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Fragaria vesca,0.0416713486449456,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Aquila chrysaetos,0.0929891590334492,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Carex pauciflora,0.071653109741698,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Turdus viscivorus,0.116694077058883,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Canis lupus,0.149745079238919,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Ranunculus glacialis,0.221542128569777,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Salix repens,0.107734260371959,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Lestes dryas,0.144905810044847,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Coenonympha tullia,0.272813535774084,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Myotis brandtii,0.0449732498022677,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Actitis hypoleucos,0.101261506101208,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Trichophorum pumilum,0.262139982222947,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Boloria selene,0.0902160714819432,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Astragalus sempervirens,0.293286645167739,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Lycopodium clavatum,0.164105520977037,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1000,Papaver somniferum,0.112507553723182,forest cover,"",1000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1500,Bubo bubo,0.119614508449832,forest cover,"",1500
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1500,Poa molinerii,0.299147891001791,forest cover,"",1500
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1500,Parmelia glabra,0.120005065521366,forest cover,"",1500
ch_lulc_geostat2_present_pixel_2013_2018_cl1_1500,Selinum carvifolia,0.115683803980998,forest cover,"",1500
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Hyles euphorbiae,0.0650315833579099,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Lotus corniculatus,0.0989692085883234,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Daucus carota,0.0806488636359222,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Helianthemum nummularium,0.146380194831503,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Lasioglossum lativentre,0.197887356004316,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Rumex acetosa,0.119531502768423,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Bellis perennis,0.140512863577509,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Poa perconcinna,0.258035395378992,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Sanguisorba minor,0.13329601157829,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Sylvia communis,0.0845554294311602,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Buglossoides arvensis,0.114324135112703,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Alauda arvensis,0.177972620680783,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Carlina acaulis,0.120650430380623,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Ajuga reptans,0.112390590392492,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Sempervivum tectorum,0.0784491154776195,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Prunella vulgaris,0.0771420263660426,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_200,Sturnus vulgaris,0.064663801216279,forest cover,"",200
ch_lulc_geostat2_present_pixel_2013_2018_cl1_2000,Tulostoma brumale,0.0846164609862005,forest cover,"",2000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_2000,Viola tricolor,0.0576668277746018,forest cover,"",2000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_2000,Corvus frugilegus,0.112302980174446,forest cover,"",2000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_2000,Hyla arborea,0.120945525844124,forest cover,"",2000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_2000,Anchusa officinalis,0.115632994265065,forest cover,"",2000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_2000,Zygaena fausta,0.160778665726205,forest cover,"",2000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_300,Gnaphalium uliginosum,0.135819888278751,forest cover,"",300
ch_lulc_geostat2_present_pixel_2013_2018_cl1_300,Stellaria holostea,0.164122295220882,forest cover,"",300
ch_lulc_geostat2_present_pixel_2013_2018_cl1_300,Arion rufus,0.199356417080962,forest cover,"",300
ch_lulc_geostat2_present_pixel_2013_2018_cl1_300,Apatura iris,0.15931377570252,forest cover,"",300
ch_lulc_geostat2_present_pixel_2013_2018_cl1_300,Spergula arvensis,0.274653030343049,forest cover,"",300
ch_lulc_geostat2_present_pixel_2013_2018_cl1_3000,Lysimachia thyrsiflora,0.12476710775118,forest cover,"",3000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_3000,Fumaria vaillantii,0.23999157021545,forest cover,"",3000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_3000,Lycopus europaeus,0.0713024125981121,forest cover,"",3000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_3000,Pipistrellus pygmaeus,0.106458902634313,forest cover,"",3000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_3000,Lissotriton vulgaris,0.148345855128524,forest cover,"",3000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_4000,Agrilus derasofasciatus,0.322697823001568,forest cover,"",4000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_4000,Cydonia oblonga,0.200506147282112,forest cover,"",4000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_4000,Corvus corone,0.321494711044862,forest cover,"",4000
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Colutea arborescens,0.0855475931942318,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Silene noctiflora,0.181540668198863,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Euphorbia exigua,0.204174860971837,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Alnus glutinosa,0.104654760979213,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Papaver rhoeas,0.237359410522388,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Cornus sanguinea,0.143047992846441,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Spiranthes aestivalis,0.104962345525181,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Carcharodus alceae,0.207757826896152,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Matricaria chamomilla,0.174890969258472,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Stachys annua,0.210808802833158,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Rhamnus cathartica,0.142710242399688,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Agrostemma githago,0.186830783451437,forest cover,"",50
ch_lulc_geostat2_present_pixel_2013_2018_cl1_50,Aethusa cynapium,0.174495326295879,forest cover,"",50
